company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,investor_permalink,investor_name,investor_country_code,investor_state_code,investor_region,investor_city,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/organization/15five,15Five,Software,USA,CA,SF Bay Area,San Francisco,/person/john-ham,John Ham,,,,,/funding-round/6c390df9112bb5ee560d419450536bd7,angel,,1/15/13,1000000
/organization/15five,15Five,Software,USA,CA,SF Bay Area,San Francisco,/person/josh-hannah,Josh Hannah,USA,,,San Francisco,/funding-round/510827fe635f2c65dffb69884763dfc6,seed,,10/2/14,2200000
/organization/15five,15Five,Software,USA,CA,SF Bay Area,San Francisco,/person/matt-brezina,Matt Brezina,,,,,/funding-round/6c390df9112bb5ee560d419450536bd7,angel,,1/15/13,1000000
/organization/15five,15Five,Software,USA,CA,SF Bay Area,San Francisco,/person/william-guttman,William Guttman,USA,,,Pittsburgh,/funding-round/6c390df9112bb5ee560d419450536bd7,angel,,1/15/13,1000000
/organization/16lab-inc-,16Lab Inc.,Design|Development Platforms|Wearables,JPN,19,JPN - Other,Kamakura,/organization/global-brain-corporation,Global Brain Corporation,JPN,40,Tokyo,Tokyo,/funding-round/2ee9967324046aa900ea572116ec9c38,seed,,11/26/14,
/organization/16wifi,16WiFi,Public Transportation,CHN,22,Beijing,Beijing,/organization/baidu,Baidu,CHN,22,Beijing,Beijing,/funding-round/0496c258019a924b3a2da1ebaddb1f9d,venture,A,6/5/15,16000000
/organization/16wifi,16WiFi,Public Transportation,CHN,22,Beijing,Beijing,/organization/united-electronic-industries,United Electronics Co.,,,,,/funding-round/0496c258019a924b3a2da1ebaddb1f9d,venture,A,6/5/15,16000000
/organization/17-media,17 Media,,,,,,/organization/infinity,Infinity Venture Partners,HKG,,Wan Chai,Wan Chai,/funding-round/f8ffde9fa822843ac6ea9b66cc615df1,venture,A,11/5/15,10000000
/organization/17-media,17 Media,,,,,,/organization/prometheus-capital,Prometheus Capital,,,,,/funding-round/f8ffde9fa822843ac6ea9b66cc615df1,venture,A,11/5/15,10000000
/organization/170-systems,170 Systems,Software,USA,MA,Boston,Bedford,/organization/polaris-partners,Polaris Partners,USA,MA,Boston,Waltham,/funding-round/b84bb882ca873f5fb96535671981196d,venture,A,4/16/02,14000000
/organization/17hats,17hats,Internet,USA,CA,Los Angeles,Los Angeles,/organization/siemer-ventures,Wavemaker Partners,USA,CA,Los Angeles,Santa Monica,/funding-round/56195451074439e1f61fb0165d50eea1,venture,A,10/15/15,4000000
/organization/17hats,17hats,Internet,USA,CA,Los Angeles,Los Angeles,/organization/siemer-ventures,Wavemaker Partners,USA,CA,Los Angeles,Santa Monica,/funding-round/d583fa6d0a08104e0b6d3b26b51fba07,seed,,2/18/15,1250000
/organization/17u-cn,17u.cn,Travel,CHN,4,Shanghai,Suzhou,/organization/boyu-capital,Boyu Capital,CHN,22,Beijing,Beijing,/funding-round/678295f15d5661577896c23dbf029fad,venture,C,2/17/14,82372322
/organization/17u-cn,17u.cn,Travel,CHN,4,Shanghai,Suzhou,/organization/oriza-holdings,Oriza Holdings,CHN,4,Shanghai,Suzhou,/funding-round/275f67ca70ae24053ee00310a1472019,venture,A,1/1/08,479014
/organization/17u-cn,17u.cn,Travel,CHN,4,Shanghai,Suzhou,/organization/oriza-holdings,Oriza Holdings,CHN,4,Shanghai,Suzhou,/funding-round/678295f15d5661577896c23dbf029fad,venture,C,2/17/14,82372322
/organization/17u-cn,17u.cn,Travel,CHN,4,Shanghai,Suzhou,/organization/tencent-industry-collaboration-fund,Tencent Industry Collaboration Fund,,,,,/funding-round/678295f15d5661577896c23dbf029fad,venture,C,2/17/14,82372322
/organization/17u-cn,17u.cn,Travel,CHN,4,Shanghai,Suzhou,/organization/tencent-industry-win-win-fund,Tencent Industry Win-Win Fund,,,,,/funding-round/1f3e644c0446dca6939bb0f679bfa5ea,venture,C,5/1/12,1588983
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/digital-sky-technologies-fo,DST Global,RUS,48,Moscow,Moscow,/funding-round/8e27c236a535a50c02a17450ed82a980,venture,C,2/24/14,20000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/h-capital,H Capital,,,,,/funding-round/8e27c236a535a50c02a17450ed82a980,venture,C,2/24/14,20000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/h-capital,H Capital,,,,,/funding-round/c7d697c15073671f014468332f13fc9f,venture,D,2/19/15,100000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/shunwei-china-internet-fund,Shunwei Capital,CHN,22,Beijing,Beijing,/funding-round/69690484f51e15bc27ff52bfe472cd96,venture,A,1/1/11,5000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/shunwei-china-internet-fund,Shunwei Capital,CHN,22,Beijing,Beijing,/funding-round/8d87f771e938e0f31641bd600abbafca,venture,B,9/1/13,10000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/shunwei-china-internet-fund,Shunwei Capital,CHN,22,Beijing,Beijing,/funding-round/8e27c236a535a50c02a17450ed82a980,venture,C,2/24/14,20000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/shunwei-china-internet-fund,Shunwei Capital,CHN,22,Beijing,Beijing,/funding-round/c7d697c15073671f014468332f13fc9f,venture,D,2/19/15,100000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/temasek,Temasek Holdings,SGP,,Singapore,Singapore,/funding-round/c7d697c15073671f014468332f13fc9f,venture,D,2/19/15,100000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/organization/tiger-global,Tiger Global Management,USA,NY,New York City,New York,/funding-round/8e27c236a535a50c02a17450ed82a980,venture,C,2/24/14,20000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/person/eugene-zhang,Eugene Zhang,USA,,,Palo Alto,/funding-round/afb6af473d17ff47d29e6e680c959379,angel,,1/1/11,
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/person/wang-qiang,Wang Qiang,,,,,/funding-round/8d87f771e938e0f31641bd600abbafca,venture,B,9/1/13,10000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/person/wang-qiang,Wang Qiang,,,,,/funding-round/afb6af473d17ff47d29e6e680c959379,angel,,1/1/11,
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/person/xu-xiaoping,Xu Xiaoping,CHN,,,Beijing,/funding-round/8d87f771e938e0f31641bd600abbafca,venture,B,9/1/13,10000000
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/person/xu-xiaoping,Xu Xiaoping,CHN,,,Beijing,/funding-round/afb6af473d17ff47d29e6e680c959379,angel,,1/1/11,
/organization/17zuoye,17zuoye,Education|Language Learning,USA,VA,VA - Other,Shanghai,/person/yuri-milner,Yuri Milner,RUS,,,,/funding-round/c7d697c15073671f014468332f13fc9f,venture,D,2/19/15,100000000
/organization/1800diapers,1800Diapers,Baby Accessories|Kids,,,,,/organization/bessemer-venture-partners,Bessemer Venture Partners,USA,CA,SF Bay Area,Menlo Park,/funding-round/5e2b8cd8ad0dcdff961fd09dee78d487,venture,B,12/4/07,7000000
/organization/1800diapers,1800Diapers,Baby Accessories|Kids,,,,,/organization/brand-equity-ventures,Brand Equity Ventures,,,,,/funding-round/5e2b8cd8ad0dcdff961fd09dee78d487,venture,B,12/4/07,7000000
/organization/19pay,19pay,Finance|FinTech,CHN,22,Beijing,Beijing,/organization/sequoia-capital,Sequoia Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/61660637eae067a2980ecbc3633ad262,venture,B,1/1/10,6230000
/organization/19pay,19pay,Finance|FinTech,CHN,22,Beijing,Beijing,/organization/sequoia-capital,Sequoia Capital,USA,CA,SF Bay Area,Menlo Park,/funding-round/6bb228fc57bbea4f884e55bae5c1699b,undisclosed,,1/1/06,
/organization/19pay,19pay,Finance|FinTech,CHN,22,Beijing,Beijing,/organization/zero2ipo-ventures,Zero2IPO Ventures,CHN,22,Beijing,Beijing,/funding-round/61660637eae067a2980ecbc3633ad262,venture,B,1/1/10,6230000
/organization/1bib,1bib,Cars|Curated Web,CHN,30,Guangzhou,Guangzhou,/organization/t-venture,T-Venture,DEU,7,Bonn,Bonn-lengsdorf,/funding-round/db9507d458c110af3916ade1f6140e1a,venture,A,2/7/08,
/organization/1bog,One Block Off the Grid (1BOG),Clean Technology|Residential Solar,USA,CA,SF Bay Area,San Francisco,/organization/new-enterprise-associates,New Enterprise Associates,USA,CA,SF Bay Area,Menlo Park,/funding-round/3d2463c9b97f32b3be8747fbd629961f,venture,A,2/11/10,5000000
/organization/1c-company,1C Company,Games|Software|Video Games,RUS,48,Moscow,Moscow,/organization/baring-vostok-capital-partners,Baring Vostok Capital Partners,RUS,48,Moscow,Moscow,/funding-round/679ae989d9dd8195e989dda21eff44b7,private_equity,,10/3/11,200000000
/organization/1cast,1Cast,Content|Lifestyle|News|Video,USA,WA,Seattle,Kirkland,/organization/eagle-river-holdings,Eagle River Holdings,USA,WA,Seattle,Kirkland,/funding-round/36eba4dffc103f5bf10d13561e414d3d,undisclosed,,8/12/08,
/organization/1click,1CLICK,Chat|Mobile,IND,19,Bangalore,Bangalore,/organization/blume-ventures,Blume Ventures,IND,16,Mumbai,Mumbai,/funding-round/19c77bc4b09e68e62f9a376d24115be4,seed,,1/26/14,
/organization/1commmedical,1CommMedical,Health Care|Insurance|Medical,USA,IA,Des Moines,Ankeny,/organization/next-level-ventures,Next Level Ventures,,,,,/funding-round/0e09b1025dbe9c264f186481ba8fd6ad,venture,,4/27/15,2500000
/organization/1d4-pty,1d4 Pty,Geospatial|Maps|Outdoors,NOR,2,,,/organization/start-up-chile,Start-Up Chile,CHL,12,Santiago,Santiago,/funding-round/3ad3787e6b62433a3e718dfe36ad133f,seed,,4/11/12,40000
/organization/1day1song,1Day1Song,Music Services,KOR,11,Seoul,Seoul,/organization/sparklabs-accelerator,SparkLabs Accelerator,KOR,11,Seoul,Seoul,/funding-round/41257642b458af2f5cff9cbb542a92fa,seed,,12/1/13,
/organization/1doc3,1doc3,Health and Wellness|Health Care|Internet|SMS,COL,34,Bogota,Bogotá,/organization/wayra,Wayra,ESP,29,Madrid,Madrid,/funding-round/b3ff9b4679c558996b8536b81e13d975,convertible_note,,5/21/14,37639
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/asset-management-ventures,Asset Management Ventures (AMV),USA,CA,SF Bay Area,Palo Alto,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/dreamit-ventures,DreamIt Ventures,USA,PA,Philadelphia,Philadelphia,/funding-round/487f1457d6ad83f6268c0d953ca30113,seed,,8/10/11,
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/dreamit-ventures,DreamIt Ventures,USA,PA,Philadelphia,Philadelphia,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/fresco-capital-advisors,Fresco Capital,HKG,,Hong Kong,Hong Kong,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/great-oaks-venture-capital,Great Oaks Venture Capital,USA,NY,New York City,New York,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/iseed-ventures,iSeed Ventures,USA,CA,SF Bay Area,San Francisco,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/meyer-ventures,Meyer Ventures,USA,NY,New York City,New York,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/rock-health,Rock Health,USA,CA,SF Bay Area,San Francisco,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/rock-my-world,Rock My World,USA,CA,San Diego,San Diego,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/texas-medical-center,Texas Medical Center,USA,TX,Houston,Houston,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/vilcap-investments,VilCap Investments,,,,,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/waterline-ventures,Waterline Ventures,,,,,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1docway,1DocWay,Doctors|Health Care|Health Care Information Technology|Video|Video Chat,USA,NY,New York City,New York,/organization/wonder-ventures,Wonder Ventures,USA,CA,Los Angeles,Santa Monica,/funding-round/dbdef8e0f6193926f26ca2b87bf4765a,seed,,7/21/15,1700000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/organization/1776-ventures,1776 Ventures,USA,DC,"Washington, D.C.",Washington,/funding-round/9926125d82350c78205e31fec25945ce,seed,,12/23/13,900000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/organization/1776-ventures,1776 Ventures,USA,DC,"Washington, D.C.",Washington,/funding-round/ed8960119b7366d2107e34774e514522,seed,,4/10/15,1000000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/organization/ense-group,Ense Group,,,,,/funding-round/9926125d82350c78205e31fec25945ce,seed,,12/23/13,900000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/organization/kensington-capital,Kensington Capital Partners Limited,CAN,ON,Toronto,Toronto,/funding-round/ed8960119b7366d2107e34774e514522,seed,,4/10/15,1000000
/organization/1eq,Babyscripts,Health and Wellness|Mobile Health,USA,DC,"Washington, D.C.",Washington,/organization/kensington-partners,Kensington Partners,,,,,/funding-round/9926125d82350c78205e31fec25945ce,seed,,12/23/13,900000
/organization/1jiajie,1jiajie,E-Commerce,CHN,22,Beijing,Beijing,/organization/shanda-capital,Shanda Capital,CHN,,,,/funding-round/8f6baef2e6c54477fe0e91a2936d0f0f,venture,A,9/16/14,4000000
/organization/1jiajie,1jiajie,E-Commerce,CHN,22,Beijing,Beijing,/organization/tencent,Tencent Holdings,CHN,30,Shenzhen,Shenzhen,/funding-round/8f6baef2e6c54477fe0e91a2936d0f0f,venture,A,9/16/14,4000000
/organization/1jiajie,1jiajie,E-Commerce,CHN,22,Beijing,Beijing,/organization/tencent-industry-win-win-fund,Tencent Industry Win-Win Fund,,,,,/funding-round/466a72b849b77fb8ff163edace43e947,venture,A,9/1/13,163132
/organization/1life-healthcare,1Life Healthcare,Health and Wellness|Health Care|Services,USA,CA,SF Bay Area,San Francisco,/organization/benchmark,Benchmark,USA,CA,SF Bay Area,San Francisco,/funding-round/3711202f1234c8a7db3fd6ffe5dae750,venture,E,3/21/13,30000000
/organization/1life-healthcare,1Life Healthcare,Health and Wellness|Health Care|Services,USA,CA,SF Bay Area,San Francisco,/organization/dag-ventures,DAG Ventures,USA,CA,SF Bay Area,Palo Alto,/funding-round/3711202f1234c8a7db3fd6ffe5dae750,venture,E,3/21/13,30000000
/organization/1life-healthcare,1Life Healthcare,Health and Wellness|Health Care|Services,USA,CA,SF Bay Area,San Francisco,/organization/google-ventures,Google Ventures,USA,CA,SF Bay Area,Mountain View,/funding-round/3711202f1234c8a7db3fd6ffe5dae750,venture,E,3/21/13,30000000
/organization/1life-healthcare,1Life Healthcare,Health and Wellness|Health Care|Services,USA,CA,SF Bay Area,San Francisco,/organization/maverick-capital,Maverick Capital,USA,TX,Dallas,Dallas,/funding-round/3711202f1234c8a7db3fd6ffe5dae750,venture,E,3/21/13,30000000
/organization/1life-healthcare,1Life Healthcare,Health and Wellness|Health Care|Services,USA,CA,SF Bay Area,San Francisco,/organization/oak-investment-partners,Oak Investment Partners,USA,CT,Hartford,Greenwich,/funding-round/3711202f1234c8a7db3fd6ffe5dae750,venture,E,3/21/13,30000000
/organization/1mind,1Mind,Social Media,USA,NH,"Manchester, New Hampshire",Hampton Falls,/organization/ecoast-sales-solutions,eCoast,USA,NH,"Manchester, New Hampshire",Rochester,/funding-round/f4f247d1e883b87b06e244db74b5998e,seed,,8/5/13,500000
/organization/1mind,1Mind,Social Media,USA,NH,"Manchester, New Hampshire",Hampton Falls,/organization/hardgamma-ventures,HardGamma Ventures,POL,78,Warsaw,Warsaw,/funding-round/f4f247d1e883b87b06e244db74b5998e,seed,,8/5/13,500000
/organization/1mxians,1mxians,,CHN,22,Beijing,Beijing,/organization/kunlun,Kunlun,CHN,22,Beijing,Beijing,/funding-round/6950448f81c6706abe61f659e15a7c87,venture,A,12/2/15,15000000
/organization/1o1media,1o1Media,Content|Distribution|Film|Marketplaces|Monetization|Photography|Video|Video on Demand,,,,,/organization/axel-springer-plug-and-play-accelerator,Axel Springer Plug and Play Accelerator,DEU,16,Berlin,Berlin,/funding-round/ca2f0c3e09d52a41c8388101bb68eb53,seed,,10/1/13,
/organization/1ring,1Ring,Advertising|Contests|Curated Web|Games|Mobile|Music|News|Sales and Marketing|Startups|Television,,,,,/organization/h-farm,H-FARM,ITA,20,Roncade,Roncade,/funding-round/753b0c5abd7259bc6c9d2e639895aa45,undisclosed,,2/21/11,
/organization/1rp-media,1RP Media,,USA,CA,Los Angeles,Los Angeles,/organization/start-engine,StartEngine,USA,CA,Los Angeles,Santa Monica,/funding-round/f7400a94939ef73f70af0c52b54b31ce,seed,,6/29/12,
/organization/1sdk,1SDK,Mobile|Mobile Analytics|Predictive Analytics|SaaS,,,,,/organization/startupbootcamp,Startupbootcamp,GBR,H9,London,London,/funding-round/e0c7048c0ba5096ef6d224a69844ef32,seed,,8/5/13,20000
/organization/1st-merchant-funding,1st Merchant Funding,Financial Services|FinTech,USA,FL,Miami,Miami,/organization/bank-united,Bank United,,,,,/funding-round/ed21cc0e56104c9e20611730a5ebefc1,debt_financing,,5/7/14,10000000
/organization/1st-merchant-funding,1st Merchant Funding,Financial Services|FinTech,USA,FL,Miami,Miami,/organization/gries-investment-funds,Gries Investment Funds,USA,FL,Tampa,Tampa,/funding-round/ed21cc0e56104c9e20611730a5ebefc1,debt_financing,,5/7/14,10000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/alibaba,Alibaba,CHN,2,Hangzhou,Hangzhou,/funding-round/292b074d073fdd9c7e9d8f372c3aa5f6,venture,C,1/24/14,15000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/benchmark,Benchmark,USA,CA,SF Bay Area,San Francisco,/funding-round/98684270081eab1407c7da2c97c04998,undisclosed,,11/3/11,60000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/benchmark,Benchmark,USA,CA,SF Bay Area,San Francisco,/funding-round/d060bf2fd3aabad0ac342d5ef98d1688,venture,,12/3/12,42000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/index-ventures,Index Ventures,CHE,7,Geneva,Geneva,/funding-round/d060bf2fd3aabad0ac342d5ef98d1688,venture,,12/3/12,42000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/insight-venture-partners,Insight Venture Partners,USA,NY,New York City,New York,/funding-round/48e005c5ec1d49373ef3e9b54788e942,secondary_market,C,9/9/15,
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/spark-capital,Spark Capital,USA,MA,Boston,Boston,/funding-round/d060bf2fd3aabad0ac342d5ef98d1688,venture,,12/3/12,42000000
/organization/1stdibs,1stdibs,E-Commerce,USA,NY,New York City,New York,/organization/sv-angel,SV Angel,USA,CA,SF Bay Area,San Francisco,/funding-round/e9bdbfd0a574dd4dcae6fb60e23f3063,seed,,10/1/12,
/organization/1stgig-com,1stGig.com,E-Commerce,USA,NY,"Albany, New York",Saratoga Springs,/organization/first-fairfield-associates,First Fairfield Associates,,,,,/funding-round/accd367ad22c9ce16758f71a70d5e8b3,angel,,10/1/12,750000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/organization/altair,AltaIR Capital,,,,,/funding-round/32936e588a134502712877150198a0b3,venture,A,8/13/15,2500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/organization/altair-capital,Altair Capital,,,,,/funding-round/32936e588a134502712877150198a0b3,venture,A,8/13/15,2500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/organization/defta-partners,DEFTA Partners,USA,CA,SF Bay Area,San Francisco,/funding-round/32936e588a134502712877150198a0b3,venture,A,8/13/15,2500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/organization/gva-launchgurus-fund-1-l-p,GVA LaunchGurus Fund 1 L.P.,RUS,48,Moscow,Moscow,/funding-round/32936e588a134502712877150198a0b3,venture,A,8/13/15,2500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/organization/nest,NEST,HKG,,Sheung Wan,Sheung Wan,/funding-round/32936e588a134502712877150198a0b3,venture,A,8/13/15,2500000
/organization/1world-online,1World Online,Analytics|Big Data|Enterprise Software|Market Research|Mobile|Software,USA,CA,SF Bay Area,San Jose,/person/alex-fedosseev,Alex Fedosseev,,,,,/funding-round/a349bfd7a8d48cfc8b9fdb79480dea7f,venture,A,7/2/13,1000000
/organization/2-ladoshki,2 Ladoshki,,,,,,/organization/altair,AltaIR Capital,,,,,/funding-round/e245ddd36b40591a00c3b861cfc0b154,seed,,12/24/13,
/organization/2-minutes,2 Minutes,Games,FRA,A8,Paris,Paris,/organization/alliance-entreprendre,Alliance Entreprendre,FRA,A8,Paris,Paris,/funding-round/fe20792bff60307d97a6242007fa8e51,venture,A,6/19/08,1660000
/organization/2-minutes,2 Minutes,Games,FRA,A8,Paris,Paris,/organization/galia-gestion,Galia Gestion,,,,,/funding-round/fe20792bff60307d97a6242007fa8e51,venture,A,6/19/08,1660000
/organization/2-observe,2-Observe,Design|Health and Wellness|Health Care|Hospitals|Medical Devices,BEL,4,BEL - Other,Ferrières,/organization/inventures-sa,Inventures SA,BEL,10,BEL - Other,Bierges,/funding-round/1d59ac50e6b45687964d0a34c43490c3,seed,,6/25/14,204189
/organization/2-observe,2-Observe,Design|Health and Wellness|Health Care|Hospitals|Medical Devices,BEL,4,BEL - Other,Ferrières,/organization/meusinvest,Meusinvest,BEL,4,Brussels,Liège,/funding-round/1d59ac50e6b45687964d0a34c43490c3,seed,,6/25/14,204189
/organization/2-observe,2-Observe,Design|Health and Wellness|Health Care|Hospitals|Medical Devices,BEL,4,BEL - Other,Ferrières,/organization/mymicroinvest,Mymicroinvest,BEL,10,Brussels,Wavre,/funding-round/1d59ac50e6b45687964d0a34c43490c3,seed,,6/25/14,204189
/organization/2-pro-media-group,2 Pro Media Group,Digital Media|Marketing Automation|Media,,,,,/organization/cyberport-hong-kong,Cyberport Hong Kong,HKG,,Hong Kong,Hong Kong,/funding-round/2d2be801c69ad6306793c5f81760a866,undisclosed,,1/1/14,41250
/organization/20-20-gene-systems-inc,20/20 Gene Systems Inc.,Biotechnology|Health Diagnostics,USA,MD,"Washington, D.C.",Rockville,/organization/maryland-venture-fund,Maryland Venture Fund,USA,MD,Baltimore,Baltimore,/funding-round/63f491aa5ca433cdd7e7e75b208b2fab,venture,,9/25/12,150000
/organization/20-20-mobile,20:20 Mobile,Mobile,IRL,23,IRL - Other,Cree,/organization/doughty-hanson-technology-ventures,Doughty Hanson Technology Ventures,GBR,H9,London,London,/funding-round/936eeec459522815f5b1b2638ab37fc5,venture,,7/4/08,29750000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/buckhead-investment-partners,BIP Capital,USA,GA,Atlanta,Atlanta,/funding-round/7089d5dc6ba14304a071553e9824d483,venture,D,7/19/13,26000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/buckhead-investment-partners,BIP Capital,USA,GA,Atlanta,Atlanta,/funding-round/e687ee6d5ec8401f1683b5edc1f534dd,venture,A,8/5/10,2500000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/buckhead-investment-partners,BIP Capital,USA,GA,Atlanta,Atlanta,/funding-round/fbbda7a2eacc73185353890b9028797c,venture,,9/6/11,7200000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/hamilton-ventures,Hamilton Ventures LLC,USA,GA,Atlanta,Atlanta,/funding-round/7089d5dc6ba14304a071553e9824d483,venture,D,7/19/13,26000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/hamilton-ventures,Hamilton Ventures LLC,USA,GA,Atlanta,Atlanta,/funding-round/e687ee6d5ec8401f1683b5edc1f534dd,venture,A,8/5/10,2500000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/herff-jones,Herff Jones,,,,,/funding-round/7089d5dc6ba14304a071553e9824d483,venture,D,7/19/13,26000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/imlay-investments,Imlay Investments,USA,GA,Atlanta,Atlanta,/funding-round/7089d5dc6ba14304a071553e9824d483,venture,D,7/19/13,26000000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/imlay-investments,Imlay Investments,USA,GA,Atlanta,Atlanta,/funding-round/e687ee6d5ec8401f1683b5edc1f534dd,venture,A,8/5/10,2500000
/organization/2080-media,2080 Media,News,USA,GA,Atlanta,Atlanta,/organization/noro-moseley-partners,Noro-Moseley Partners,USA,GA,Atlanta,Atlanta,/funding-round/e687ee6d5ec8401f1683b5edc1f534dd,venture,A,8/5/10,2500000
/organization/20lines,20lines,Curated Web|Education|Parenting|Publishing,ITA,20,Roncade,Roncade,/organization/club-italia-investimenti,Club Italia Investimenti,ITA,9,Milan,Milan,/funding-round/0e687a86ee81e919e381b372ec43da33,seed,,6/20/13,321650
